Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Salary_Imputed,Salary_Was_Missing,Salary_Was_College_Missing,Tenure_Months
187887,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,90480.0,Married,Aurora,10633.5,Standard,2015,1,,,90480.0,0,0,47
113679,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Single,Aurora,10634.84,Standard,2014,1,,,73455.0,1,1,59
188542,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,68823.0,Single,Aurora,10640.94,Standard,2015,10,,,68823.0,0,0,38
579990,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,68823.0,Single,Aurora,10640.94,Standard,2012,8,,,68823.0,0,0,76
295412,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,84988.0,Married,Aurora,10656.88,Standard,2012,5,,,84988.0,0,0,79
523904,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,84988.0,Married,Aurora,10656.88,Standard,2015,3,,,84988.0,0,0,45
702269,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,84988.0,Married,Aurora,10656.88,Standard,2017,11,,,84988.0,0,0,13
561917,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,77574.0,Divorced,Aurora,10662.63,Standard,2018,7,,,77574.0,0,0,5
169665,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,72526.0,Divorced,Aurora,10676.59,Standard,2013,12,,,72526.0,0,0,60
178720,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,65371.0,Married,Aurora,10677.25,Standard,2014,7,,,65371.0,0,0,53
813725,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,65371.0,Married,Aurora,10677.25,Standard,2014,9,,,65371.0,0,0,51
160779,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,72472.0,Divorced,Aurora,10706.67,Standard,2017,12,2017.0,12.0,72472.0,0,0,0
819315,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,72880.0,Married,Aurora,10714.21,Standard,2018,5,,,72880.0,0,0,7
882544,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,72880.0,Married,Aurora,10714.21,Standard,2014,12,,,72880.0,0,0,48
853704,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,50920.0,Married,Aurora,10721.61,Standard,2016,1,,,50920.0,0,0,35
521252,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,71649.0,Married,Aurora,10722.06,Standard,2015,5,,,71649.0,0,0,43
538550,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,68938.0,Single,Aurora,10737.68,Standard,2013,6,,,68938.0,0,0,66
851931,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,80529.0,Divorced,Aurora,10747.03,Standard,2014,1,,,80529.0,0,0,59
704603,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,85344.0,Married,Aurora,10781.61,Standard,2014,11,,,85344.0,0,0,49
787018,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,64612.0,Divorced,Aurora,10787.12,Standard,2013,10,2014.0,6.0,64612.0,0,0,8
872079,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,64612.0,Divorced,Aurora,10787.12,Standard,2017,11,,,64612.0,0,0,13
622527,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,49611.0,Married,Aurora,10793.76,Standard,2016,6,,,49611.0,0,0,30
992488,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,54637.0,Married,Aurora,10808.07,Standard,2015,12,,,54637.0,0,0,36
616746,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,59298.0,Married,Aurora,10820.0,Standard,2017,12,,,59298.0,0,0,12
714379,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,59298.0,Married,Aurora,10820.0,Standard,2017,10,,,59298.0,0,0,14
242917,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,77314.0,Married,Aurora,10827.87,Standard,2014,8,,,77314.0,0,0,52
986055,Canada,Saskatchewan,Regina,S6J 3G0,Female,High School or Below,41120.0,Married,Aurora,10828.37,Standard,2013,12,,,41120.0,0,0,60
601940,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,57234.0,Married,Aurora,10834.87,Standard,2015,7,,,57234.0,0,0,41
740754,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,57234.0,Married,Aurora,10834.87,Standard,2017,8,,,57234.0,0,0,16
690191,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,47322.0,Married,Nova,10594.13,2018 Promotion,2018,4,,,47322.0,0,0,8
882466,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,84048.0,Single,Aurora,10876.48,Standard,2016,3,,,84048.0,0,0,33
233831,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,85521.0,Married,Aurora,10881.77,Standard,2016,1,2016.0,10.0,85521.0,0,0,9
216139,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,98586.0,Divorced,Aurora,10883.79,Standard,2014,3,,,98586.0,0,0,57
286614,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,53394.0,Married,Aurora,10896.05,Standard,2018,12,,,53394.0,0,0,0
759899,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,53394.0,Married,Aurora,10896.05,Standard,2015,6,,,53394.0,0,0,42
122283,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,74727.0,Married,Aurora,10899.3,Standard,2015,5,,,74727.0,0,0,43
227293,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,74727.0,Married,Aurora,10899.3,Standard,2013,1,,,74727.0,0,0,71
669368,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,84781.0,Divorced,Aurora,10901.23,Standard,2014,3,,,84781.0,0,0,57
696199,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,84341.0,Married,Aurora,10914.2,Standard,2017,2,,,84341.0,0,0,22
904920,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,,Single,Aurora,10915.36,Standard,2015,10,,,73455.0,1,1,38
781777,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,104015.0,Single,Aurora,10925.82,Standard,2014,5,,,104015.0,0,0,55
344671,Canada,Ontario,London,M5B 3E4,Male,Bachelor,84931.0,Married,Aurora,10932.21,Standard,2017,11,,,84931.0,0,0,13
274204,Canada,Ontario,Toronto,M2M 7K8,Female,High School or Below,68178.0,Married,Aurora,10952.13,Standard,2015,6,,,68178.0,0,0,42
312933,Canada,Alberta,Peace River,T9O 2W2,Male,High School or Below,68178.0,Married,Aurora,10952.13,Standard,2016,7,,,68178.0,0,0,29
576184,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,97685.0,Single,Aurora,10954.38,Standard,2017,6,,,97685.0,0,0,18
682356,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,72656.0,Divorced,Aurora,10963.96,Standard,2014,5,,,72656.0,0,0,55
861470,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,72656.0,Divorced,Aurora,10963.96,Standard,2016,9,,,72656.0,0,0,27
904736,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,72656.0,Divorced,Aurora,10963.96,Standard,2016,9,,,72656.0,0,0,27
262770,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,,Married,Nova,10623.41,2018 Promotion,2018,4,,,73455.0,1,1,8
213934,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,49588.0,Divorced,Aurora,10972.07,Standard,2015,1,,,49588.0,0,0,47
461199,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,49588.0,Divorced,Aurora,10972.07,Standard,2015,3,,,49588.0,0,0,45
719162,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,49588.0,Divorced,Aurora,10972.07,Standard,2016,9,2017.0,5.0,49588.0,0,0,8
818940,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,49588.0,Divorced,Aurora,10972.07,Standard,2017,6,,,49588.0,0,0,18
563217,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,81781.0,Married,Aurora,10978.78,Standard,2015,6,,,81781.0,0,0,42
679155,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,81781.0,Married,Aurora,10978.78,Standard,2012,6,,,81781.0,0,0,78
362293,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,48683.0,Married,Aurora,11003.02,Standard,2015,4,,,48683.0,0,0,44
172971,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,98404.0,Married,Nova,10628.06,2018 Promotion,2018,3,,,98404.0,0,0,9
659205,Canada,Saskatchewan,Regina,S1J 3C5,Male,College,,Single,Aurora,11005.02,Standard,2012,10,,,73455.0,1,1,74
329302,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,69696.0,Single,Aurora,11009.13,Standard,2015,5,,,69696.0,0,0,43
280588,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Aurora,11042.29,Standard,2013,8,,,73455.0,1,1,64
470739,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,53637.0,Single,Aurora,11044.43,Standard,2016,7,2016.0,11.0,53637.0,0,0,4
694512,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,53481.0,Married,Aurora,11064.29,Standard,2013,5,,,53481.0,0,0,67
680485,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,88991.0,Married,Aurora,11077.69,Standard,2014,4,2017.0,1.0,88991.0,0,0,33
744612,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,82463.0,Married,Aurora,11085.88,Standard,2015,9,,,82463.0,0,0,39
444154,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,63076.0,Single,Aurora,11124.21,Standard,2012,10,,,63076.0,0,0,74
828040,Canada,Ontario,Ottawa,K1G 4Z0,Male,College,,Single,Aurora,11124.6,Standard,2018,1,,,73455.0,1,1,11
127279,Canada,Quebec,Hull,J8Y 3Z5,Female,College,,Married,Aurora,11131.57,Standard,2013,12,,,73455.0,1,1,60
584564,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,,Married,Aurora,11131.57,Standard,2016,12,,,73455.0,1,1,24
460943,Canada,Alberta,Calgary,T3E 2V9,Male,Doctor,270797.0,Single,Aurora,11140.3,Standard,2016,10,2017.0,6.0,270797.0,0,0,8
296141,Canada,Quebec,Quebec City,G1B 3L5,Male,Doctor,104294.0,Single,Aurora,11172.5,Standard,2018,11,,,104294.0,0,0,1
171192,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,70277.0,Single,Nova,11960.48,2018 Promotion,2018,4,,,70277.0,0,0,8
314317,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,87122.0,Married,Aurora,11196.02,Standard,2012,6,,,87122.0,0,0,78
357567,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,,Married,Aurora,11196.46,Standard,2013,4,2018.0,5.0,73455.0,1,1,61
827790,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,56307.0,Divorced,Nova,12105.29,2018 Promotion,2018,2,,,56307.0,0,0,10
977274,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,61997.0,Divorced,Aurora,11211.59,Standard,2017,5,,,61997.0,0,0,19
202182,Canada,Quebec,Montreal,H2Y 2W2,Male,College,,Single,Aurora,11228.29,Standard,2013,3,,,73455.0,1,1,69
522758,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,,Single,Aurora,11228.29,Standard,2014,12,,,73455.0,1,1,48
389488,Canada,Yukon,Whitehorse,Y2K 6R0,Female,Bachelor,47739.0,Married,Aurora,11236.31,Standard,2017,8,,,47739.0,0,0,16
700958,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,80309.0,Single,Aurora,11243.9,Standard,2013,11,2014.0,7.0,80309.0,0,0,8
139356,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,53497.0,Married,Aurora,11250.1,Standard,2016,4,2016.0,12.0,53497.0,0,0,8
355515,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,53497.0,Married,Aurora,11250.1,Standard,2013,3,,,53497.0,0,0,69
979983,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,79798.0,Married,Aurora,11269.23,Standard,2017,11,,,79798.0,0,0,13
974606,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,103719.0,Married,Aurora,11277.72,Standard,2015,8,,,103719.0,0,0,40
360730,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,65379.0,Married,Aurora,11280.73,Standard,2016,11,,,65379.0,0,0,25
221775,Canada,Ontario,Toronto,P5S 6R4,Male,College,,Married,Aurora,11293.98,Standard,2014,8,,,73455.0,1,1,52
116045,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Single,Aurora,11308.47,Standard,2014,5,,,73455.0,1,1,55
492433,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,77959.0,Married,Aurora,11314.24,Standard,2015,6,,,77959.0,0,0,42
516133,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,77959.0,Married,Aurora,11314.24,Standard,2014,1,,,77959.0,0,0,59
351897,Canada,Ontario,Toronto,P2T 6G3,Male,Doctor,70755.0,Divorced,Aurora,11315.2,Standard,2017,4,,,70755.0,0,0,20
399704,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,70755.0,Divorced,Aurora,11315.2,Standard,2017,6,,,70755.0,0,0,18
423254,Canada,Ontario,Ottawa,K1F 2R2,Male,Doctor,70755.0,Divorced,Aurora,11315.2,Standard,2015,8,,,70755.0,0,0,40
579584,Canada,Quebec,Hull,J8Y 3Z5,Female,Doctor,70755.0,Divorced,Aurora,11315.2,Standard,2014,2,2014.0,7.0,70755.0,0,0,5
946645,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,89913.0,Married,Aurora,11318.13,Standard,2017,3,2017.0,11.0,89913.0,0,0,8
687463,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,103804.0,Married,Aurora,11323.36,Standard,2016,4,,,103804.0,0,0,32
915286,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,,Married,Aurora,11360.46,Standard,2012,12,,,73455.0,1,1,72
696504,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,94040.0,Married,Aurora,11365.27,Standard,2017,10,,,94040.0,0,0,14
954293,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,96162.0,Married,Aurora,11373.99,Standard,2018,8,,,96162.0,0,0,4
290250,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,15609.0,Divorced,Nova,12208.12,2018 Promotion,2018,3,2018.0,11.0,15609.0,0,0,8
605269,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Doctor,283184.0,Married,Aurora,11431.73,Standard,2013,6,,,283184.0,0,0,66
726688,Canada,Ontario,Sudbury,M5V 1G5,Male,Doctor,78165.0,Married,Aurora,11435.23,Standard,2016,7,,,78165.0,0,0,29
875819,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,77739.0,Single,Nova,13776.74,2018 Promotion,2018,4,,,77739.0,0,0,8
802002,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,51929.0,Married,Aurora,11447.51,Standard,2015,1,,,51929.0,0,0,47
883155,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Doctor,51744.0,Married,Aurora,11469.63,Standard,2013,12,,,51744.0,0,0,60
664493,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,,Divorced,Aurora,11513.16,Standard,2017,1,,,73455.0,1,1,23
967502,Canada,Quebec,Montreal,H2T 9K8,Male,High School or Below,52256.0,Married,Aurora,11513.36,Standard,2017,12,,,52256.0,0,0,12
560990,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,69119.0,Divorced,Aurora,11516.41,Standard,2017,10,,,69119.0,0,0,14
530955,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,61980.0,Married,Aurora,11533.48,Standard,2013,8,,,61980.0,0,0,64
929302,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,61980.0,Married,Aurora,11533.48,Standard,2014,6,,,61980.0,0,0,54
515134,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,94354.0,Married,Aurora,11533.97,Standard,2013,3,,,94354.0,0,0,69
645244,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,91238.0,Married,Aurora,11546.17,Standard,2015,6,,,91238.0,0,0,42
937254,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,91238.0,Married,Aurora,11546.17,Standard,2014,2,2014.0,7.0,91238.0,0,0,5
959673,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,,Single,Aurora,11572.1,Standard,2016,12,,,73455.0,1,1,24
856830,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,65489.0,Married,Aurora,11606.85,Standard,2015,11,,,65489.0,0,0,37
113656,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,52213.0,Married,Aurora,11618.56,Standard,2013,4,2015.0,1.0,52213.0,0,0,21
339573,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,103494.0,Married,Aurora,11628.73,Standard,2012,10,,,103494.0,0,0,74
267717,Canada,British Columbia,Victoria,V10 6T5,Female,College,,Married,Aurora,11631.88,Standard,2018,1,,,73455.0,1,1,11
108481,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,60934.0,Married,Aurora,11633.58,Standard,2018,11,,,60934.0,0,0,1
676408,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,60934.0,Married,Aurora,11633.58,Standard,2015,4,,,60934.0,0,0,44
423228,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,76899.0,Married,Aurora,11638.67,Standard,2014,6,,,76899.0,0,0,54
307033,Canada,Quebec,Montreal,H4G 3T4,Female,High School or Below,71630.0,Married,Aurora,11638.9,Standard,2018,7,,,71630.0,0,0,5
484774,Canada,Quebec,Tremblant,H5Y 2S9,Male,High School or Below,71630.0,Married,Aurora,11638.9,Standard,2017,11,,,71630.0,0,0,13
573458,Canada,New Brunswick,Moncton,E1A 2A7,Female,High School or Below,71630.0,Married,Aurora,11638.9,Standard,2016,6,,,71630.0,0,0,30
372755,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,94089.0,Married,Aurora,11665.1,Standard,2018,7,,,94089.0,0,0,5
909260,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,61578.0,Divorced,Aurora,11692.01,Standard,2012,12,,,61578.0,0,0,72
811335,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,55641.0,Married,Aurora,11701.07,Standard,2016,3,,,55641.0,0,0,33
460770,Canada,Ontario,Toronto,P1W 1K4,Female,College,,Divorced,Aurora,11702.35,Standard,2018,7,,,73455.0,1,1,5
742281,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,187495.0,Married,Aurora,11714.78,Standard,2012,12,,,187495.0,0,0,72
238442,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,85985.0,Married,Aurora,11718.42,Standard,2014,9,,,85985.0,0,0,51
510182,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,58565.0,Married,Aurora,11760.88,Standard,2015,3,,,58565.0,0,0,45
535482,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,58565.0,Married,Aurora,11760.88,Standard,2012,7,,,58565.0,0,0,77
131321,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,52428.0,Married,Aurora,11763.15,Standard,2016,2,,,52428.0,0,0,34
645114,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,52428.0,Married,Aurora,11763.15,Standard,2018,1,,,52428.0,0,0,11
429244,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,52985.0,Married,Aurora,11763.94,Standard,2013,8,,,52985.0,0,0,64
951719,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,69232.0,Married,Aurora,11772.79,Standard,2014,2,,,69232.0,0,0,58
336281,Canada,Alberta,Banff,T4V 1D4,Female,Master,118863.0,Divorced,Aurora,11790.5,Standard,2017,5,,,118863.0,0,0,19
673424,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Master,118863.0,Divorced,Aurora,11790.5,Standard,2012,5,,,118863.0,0,0,79
927703,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Master,118863.0,Divorced,Aurora,11790.5,Standard,2013,4,,,118863.0,0,0,68
636813,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,55479.0,Married,Aurora,11793.13,Standard,2015,3,,,55479.0,0,0,45
967490,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,,Single,Aurora,11814.48,Standard,2012,10,,,73455.0,1,1,74
256360,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,61911.0,Married,Aurora,11814.53,Standard,2017,6,,,61911.0,0,0,18
658076,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,99909.0,Married,Aurora,11830.95,Standard,2018,7,,,99909.0,0,0,5
933682,Canada,Alberta,Calgary,T3E 2V9,Female,Doctor,129866.0,Married,Aurora,11833.77,Standard,2018,1,,,129866.0,0,0,11
241468,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,,Single,Aurora,11834.73,Standard,2018,6,,,73455.0,1,1,6
728386,Canada,Quebec,Quebec City,G1B 3L5,Male,College,,Single,Aurora,11836.3,Standard,2018,10,,,73455.0,1,1,2
738890,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Single,Aurora,11836.3,Standard,2014,12,2017.0,3.0,73455.0,1,1,27
405928,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,,Single,Aurora,11855.14,Standard,2012,8,,,73455.0,1,1,76
475532,Canada,Ontario,Toronto,P2T 6G3,Male,College,,Married,Aurora,11875.9,Standard,2013,9,,,73455.0,1,1,63
198147,Canada,Ontario,Toronto,M8Y 4K8,Female,College,,Single,Aurora,11880.97,Standard,2016,11,,,73455.0,1,1,25
234435,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,96460.0,Divorced,Aurora,11895.18,Standard,2012,10,,,96460.0,0,0,74
302839,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,96460.0,Divorced,Aurora,11895.18,Standard,2014,9,,,96460.0,0,0,51
566182,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,103037.0,Divorced,Aurora,11900.54,Standard,2014,4,,,103037.0,0,0,56
721973,Canada,Ontario,London,M5B 3E4,Female,College,,Single,Aurora,11905.07,Standard,2014,9,,,73455.0,1,1,51
936761,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,26880.0,Married,Nova,14019.98,2018 Promotion,2018,3,,,26880.0,0,0,9
246736,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Bachelor,56610.0,Married,Aurora,11944.4,Standard,2018,7,,,56610.0,0,0,5
703374,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,84291.0,Married,Aurora,11955.4,Standard,2017,9,,,84291.0,0,0,15
275637,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,78881.0,Divorced,Aurora,11971.98,Standard,2015,12,,,78881.0,0,0,36
148487,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Master,106899.0,Married,Aurora,11981.98,Standard,2015,8,,,106899.0,0,0,40
581531,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Master,106899.0,Married,Aurora,11981.98,Standard,2014,7,,,106899.0,0,0,53
585495,Canada,Quebec,Montreal,H2T 2J6,Female,Master,106899.0,Married,Aurora,11981.98,Standard,2014,5,2015.0,1.0,106899.0,0,0,8
685631,Canada,Quebec,Hull,J8Y 3Z5,Male,Master,106899.0,Married,Aurora,11981.98,Standard,2016,8,2017.0,4.0,106899.0,0,0,8
711285,Canada,Ontario,London,M5B 3E4,Male,Master,106899.0,Married,Aurora,11981.98,Standard,2014,5,2016.0,12.0,106899.0,0,0,31
863223,Canada,British Columbia,Victoria,V10 6T5,Female,Master,106899.0,Married,Aurora,11981.98,Standard,2015,1,,,106899.0,0,0,47
988552,Canada,Manitoba,Winnipeg,R3R 3T4,Female,Master,106899.0,Married,Aurora,11981.98,Standard,2014,6,2015.0,2.0,106899.0,0,0,8
519742,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,63368.0,Married,Aurora,11982.42,Standard,2016,11,,,63368.0,0,0,25
526481,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,95979.0,Married,Aurora,11986.59,Standard,2015,6,,,95979.0,0,0,42
517538,Canada,Ontario,Ottawa,K1F 2R2,Male,College,,Single,Aurora,12010.94,Standard,2015,4,,,73455.0,1,1,44
707762,Canada,Quebec,Montreal,H2T 9K8,Male,High School or Below,72796.0,Married,Aurora,12022.39,Standard,2018,6,,,72796.0,0,0,6
261125,Canada,Saskatchewan,Regina,S1J 3C5,Male,High School or Below,79097.0,Married,Aurora,12023.75,Standard,2014,5,,,79097.0,0,0,55
108666,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64417.0,Single,Aurora,12036.62,Standard,2015,10,,,64417.0,0,0,38
560149,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,64417.0,Single,Aurora,12036.62,Standard,2016,9,,,64417.0,0,0,27
624487,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,64417.0,Single,Aurora,12036.62,Standard,2013,7,,,64417.0,0,0,65
657980,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,64417.0,Single,Aurora,12036.62,Standard,2015,3,2015.0,8.0,64417.0,0,0,5
884875,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,72742.0,Married,Aurora,12045.67,Standard,2013,1,,,72742.0,0,0,71
635026,Canada,Ontario,London,M5B 3E4,Female,Bachelor,63506.0,Divorced,Aurora,12052.89,Standard,2016,5,2017.0,1.0,63506.0,0,0,8
199603,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,50507.0,Married,Aurora,12052.98,Standard,2016,7,,,50507.0,0,0,29
444652,Canada,Alberta,Calgary,T3E 2V9,Male,College,,Single,Aurora,12067.46,Standard,2017,8,,,73455.0,1,1,16
698510,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,59000.0,Married,Aurora,12148.94,Standard,2015,2,,,59000.0,0,0,46
470450,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,73945.0,Single,Aurora,12157.33,Standard,2013,1,2015.0,5.0,73945.0,0,0,28
565602,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,,Single,Aurora,12168.64,Standard,2015,1,,,73455.0,1,1,47
891604,Canada,Quebec,Quebec City,G1B 3L5,Female,College,,Single,Aurora,12168.64,Standard,2016,2,,,73455.0,1,1,34
356828,Canada,Newfoundland,St. John's,A1C 6H9,Male,Master,85959.0,Divorced,Aurora,12168.74,Standard,2016,7,,,85959.0,0,0,29
478890,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Master,85959.0,Divorced,Aurora,12168.74,Standard,2014,6,,,85959.0,0,0,54
