Loyalty Number,Recency_Last_Flight,Recency_Last_Redeem,Total_Flights_2017,Total_Distance_2017,Points_Earned_2017,Points_Redeemed_2017,Dollar_Redeemed_2017,Active_Months_2017,Had_Outlier_Flight,Avg_Flights_Per_Month,Avg_Flights_Per_Active_Month,Redemption_Rate_2017,Never_Flew_2017,Has_Redeemed_2017,H1_Flights,H2_Flights,Flight_Trend_Abs,Flight_Trend_Pct,Seasonality_Index,CLV,Salary_Imputed,Education_Encoded,Loyalty_Card_Encoded,Tenure_Months,Salary_Was_Missing,Salary_Was_College_Missing,Churned,Zero_Activity_2018,Formal_Cancel
922786,0.0,7.0,17.0,22416.0,22416.0,469.0,84.0,6,0,1.4166666666666667,2.8333333333333335,0.020922555317630265,0,1,9.0,8.0,-1.0,-0.1,1.8823529411764706,7559.21,73455.0,2,3,46,1,1,0,0,0
296915,0.0,12.0,10.0,12703.0,12703.0,0.0,0.0,5,0,0.8333333333333334,2.0,0.0,0,0,5.0,5.0,0.0,0.0,2.0,7564.61,67309.0,3,3,60,0,0,0,0,0
250391,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7568.85,76286.0,1,3,6,0,0,0,0,0
249019,0.0,2.0,31.0,40680.0,40680.0,1097.0,197.0,10,0,2.5833333333333335,3.1,0.026966568338249754,0,1,15.0,16.0,1.0,0.0625,1.2903225806451613,7573.34,96019.0,3,3,49,0,0,0,0,0
928153,1.0,12.0,24.0,33461.0,33461.0,0.0,0.0,7,0,2.0,3.4285714285714284,0.0,0,0,11.0,13.0,2.0,0.16666666666666666,1.3333333333333333,7573.35,73455.0,2,3,50,1,1,0,0,0
681984,1.0,12.0,24.0,32199.0,32199.0,0.0,0.0,8,0,2.0,3.0,0.0,0,0,13.0,11.0,-2.0,-0.14285714285714285,1.1666666666666667,7575.65,73455.0,2,3,73,1,1,0,0,0
155965,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7582.11,79325.0,3,3,12,0,0,0,0,0
619548,2.0,8.0,15.0,17366.0,17366.0,607.0,109.0,5,0,1.25,3.0,0.03495335713463089,0,1,3.0,12.0,9.0,2.25,2.1333333333333333,7582.11,79325.0,3,3,21,0,0,0,0,0
647933,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7582.11,79325.0,3,3,1,0,0,0,0,0
804438,0.0,12.0,13.0,21517.0,21517.0,0.0,0.0,4,0,1.0833333333333333,3.25,0.0,0,0,0.0,13.0,13.0,13.0,3.3846153846153846,7582.11,79325.0,3,3,18,0,0,0,0,0
877384,0.0,6.0,27.0,48847.0,48847.0,1106.0,199.0,9,0,2.25,3.0,0.022642127459209366,0,1,12.0,15.0,3.0,0.23076923076923078,1.1851851851851851,7583.14,64592.0,3,3,46,0,0,0,0,0
404431,0.0,6.0,20.0,20616.0,20616.0,1467.0,264.0,7,0,1.6666666666666667,2.857142857142857,0.07115832363213039,0,1,11.0,9.0,-2.0,-0.16666666666666666,1.8,7583.56,91594.0,3,3,50,0,0,0,0,0
615214,2.0,12.0,24.0,31147.0,31147.0,0.0,0.0,7,0,2.0,3.4285714285714284,0.0,0,0,10.0,14.0,4.0,0.36363636363636365,2.0,7583.56,91594.0,3,3,68,0,0,0,0,0
499913,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7588.36,87897.0,3,3,4,0,0,0,0,0
952573,1.0,12.0,2.0,3286.0,3286.0,0.0,0.0,1,0,0.16666666666666666,2.0,0.0,0,0,0.0,2.0,2.0,2.0,4.0,7588.36,87897.0,3,3,8,0,0,1,0,1
851845,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7589.63,73455.0,2,3,0,1,1,1,1,0
102615,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7590.05,51630.0,5,3,3,0,0,0,0,0
861104,0.0,12.0,23.0,37459.0,37459.0,0.0,0.0,8,0,1.9166666666666667,2.875,0.0,0,0,12.0,11.0,-1.0,-0.07692307692307693,1.565217391304348,7590.96,70560.0,3,3,6,0,0,0,0,0
201709,0.0,12.0,15.0,25057.0,25057.0,0.0,0.0,5,0,1.25,3.0,0.0,0,0,4.0,11.0,7.0,1.4,1.6,7591.11,73455.0,2,3,61,1,1,0,0,0
490487,1.0,8.0,18.0,24935.0,24935.0,390.0,70.0,6,0,1.5,3.0,0.015640665730900342,0,1,4.0,14.0,10.0,2.0,2.0,7591.11,73455.0,2,3,49,1,1,0,0,0
876062,0.0,4.0,46.0,64594.0,64594.0,657.0,118.0,10,0,3.8333333333333335,4.6,0.010171223333436542,0,1,24.0,22.0,-2.0,-0.08,1.1304347826086956,7596.29,75700.0,3,3,29,0,0,0,0,0
301094,0.0,12.0,15.0,23652.0,23652.0,0.0,0.0,4,0,1.25,3.75,0.0,0,0,0.0,15.0,15.0,15.0,2.4,7600.44,73455.0,2,3,18,1,1,0,0,0
779468,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7601.95,66679.0,3,3,6,0,0,0,0,0
442792,0.0,8.0,22.0,38339.0,38339.0,539.0,97.0,7,0,1.8333333333333333,3.142857142857143,0.014058791309110827,0,1,12.0,10.0,-2.0,-0.15384615384615385,1.2727272727272727,7602.66,73455.0,2,3,38,1,1,0,0,0
748810,0.0,0.0,8.0,16198.0,16198.0,1101.0,199.0,3,0,0.6666666666666666,2.6666666666666665,0.06797135448820842,0,1,0.0,8.0,8.0,8.0,2.5,7606.71,66868.0,3,3,16,0,0,0,0,0
497476,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7607.0,73455.0,2,3,53,1,1,1,1,0
120434,2.0,3.0,13.0,15823.0,15823.0,543.0,98.0,4,0,1.0833333333333333,3.25,0.034317133286987295,0,1,5.0,8.0,3.0,0.5,1.5384615384615385,7611.95,97949.0,3,3,19,0,0,0,0,0
251432,0.0,8.0,20.0,37523.0,37523.0,529.0,95.0,8,0,1.6666666666666667,2.5,0.014098019881139567,0,1,10.0,10.0,0.0,0.0,1.2,7613.05,236637.0,5,3,60,0,0,0,0,0
256731,2.0,7.0,16.0,32423.0,32423.0,419.0,75.0,6,0,1.3333333333333333,2.6666666666666665,0.012922925084045276,0,1,10.0,6.0,-4.0,-0.36363636363636365,2.25,7614.14,51878.0,3,3,19,0,0,0,0,0
294005,0.0,0.0,9.0,8571.0,8571.0,890.0,160.0,3,0,0.75,3.0,0.10383852525959632,0,1,0.0,9.0,9.0,9.0,4.0,7614.83,57551.0,3,3,15,0,0,0,0,0
401769,0.0,0.0,27.0,30981.0,30981.0,1311.0,236.0,9,0,2.25,3.0,0.042316258351893093,0,1,8.0,19.0,11.0,1.2222222222222223,1.9259259259259258,7615.38,56856.0,3,3,31,0,0,0,0,0
759785,1.0,12.0,23.0,28179.0,28179.0,0.0,0.0,8,0,1.9166666666666667,2.875,0.0,0,0,12.0,11.0,-1.0,-0.07692307692307693,1.391304347826087,7618.44,62567.0,3,3,52,0,0,0,0,0
902241,2.0,12.0,23.0,41349.0,41349.0,0.0,0.0,8,0,1.9166666666666667,2.875,0.0,0,0,17.0,6.0,-11.0,-0.6111111111111112,1.9130434782608696,7618.44,62567.0,3,3,40,0,0,0,0,0
623537,0.0,10.0,29.0,41737.0,41737.0,475.0,86.0,9,0,2.4166666666666665,3.2222222222222223,0.011380789227783501,0,1,19.0,10.0,-9.0,-0.45,1.9310344827586208,7619.52,79287.0,3,3,38,0,0,0,0,0
892502,1.0,10.0,26.0,34483.0,34483.0,343.0,62.0,8,0,2.1666666666666665,3.25,0.0099469303714874,0,1,17.0,9.0,-8.0,-0.4444444444444444,1.3846153846153846,7623.58,83056.0,3,3,79,0,0,0,0,0
718199,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7627.03,73455.0,2,3,6,1,1,0,0,0
766024,0.0,7.0,26.0,46859.0,46859.0,1055.0,190.0,8,0,2.1666666666666665,3.25,0.022514351565334302,0,1,20.0,6.0,-14.0,-0.6666666666666666,2.1538461538461537,7627.66,99963.0,3,3,41,0,0,0,0,0
760508,3.0,12.0,19.0,26971.0,26971.0,0.0,0.0,5,0,1.5833333333333333,3.8,0.0,0,0,13.0,6.0,-7.0,-0.5,2.736842105263158,7630.35,73455.0,2,3,66,1,1,0,0,0
763615,0.0,11.0,18.0,26397.0,26397.0,322.0,58.0,8,0,1.5,2.25,0.012198355873773535,0,1,12.0,6.0,-6.0,-0.46153846153846156,1.7777777777777777,7633.82,73455.0,2,3,34,1,1,0,0,0
605341,1.0,5.0,16.0,24887.0,24887.0,694.0,125.0,6,0,1.3333333333333333,2.6666666666666665,0.027886044923052196,0,1,5.0,11.0,6.0,1.0,2.0,7634.86,73455.0,2,3,67,1,1,0,0,0
292843,2.0,4.0,24.0,39772.0,39772.0,450.0,81.0,8,0,2.0,3.0,0.01131449260786483,0,1,16.0,8.0,-8.0,-0.47058823529411764,2.1666666666666665,7635.42,73455.0,2,3,30,1,1,0,0,0
792707,2.0,4.0,22.0,37631.0,37631.0,623.0,112.0,7,0,1.8333333333333333,3.142857142857143,0.016555499455236374,0,1,15.0,7.0,-8.0,-0.5,1.8181818181818181,7635.42,73455.0,2,3,51,1,1,0,0,0
270389,0.0,12.0,28.0,39351.0,39351.0,0.0,0.0,10,0,2.3333333333333335,2.8,0.0,0,0,14.0,14.0,0.0,0.0,1.4285714285714286,7635.55,71816.0,3,3,33,0,0,0,0,0
786230,10.0,12.0,2.0,4410.0,4410.0,0.0,0.0,1,0,0.16666666666666666,2.0,0.0,0,0,2.0,0.0,-2.0,-0.6666666666666666,4.0,7635.88,54051.0,3,3,40,0,0,1,1,1
213303,1.0,2.0,24.0,37811.0,37811.0,1300.0,234.0,9,0,2.0,2.6666666666666665,0.03438152918462881,0,1,14.0,10.0,-4.0,-0.26666666666666666,1.1666666666666667,7638.44,80280.0,3,3,72,0,0,0,0,0
230687,0.0,12.0,5.0,5627.0,5627.0,0.0,0.0,2,0,0.4166666666666667,2.5,0.0,0,0,0.0,5.0,5.0,5.0,4.0,7643.07,73455.0,2,3,8,1,1,1,0,1
696502,0.0,12.0,22.0,31805.0,31805.0,0.0,0.0,8,0,1.8333333333333333,2.75,0.0,0,0,12.0,10.0,-2.0,-0.15384615384615385,2.0,7644.76,63985.0,3,3,80,0,0,0,0,0
991213,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7649.28,70473.0,3,3,5,0,0,0,0,0
715678,0.0,2.0,21.0,33048.0,33048.0,536.0,96.0,7,0,1.75,3.0,0.016218833212297265,0,1,11.0,10.0,-1.0,-0.08333333333333333,1.1428571428571428,7653.28,73943.0,3,3,58,0,0,0,0,0
843919,1.0,12.0,3.0,7140.0,7140.0,0.0,0.0,1,0,0.25,3.0,0.0,0,0,0.0,3.0,3.0,3.0,4.0,7653.28,73943.0,3,3,8,0,0,1,0,1
950193,0.0,0.0,14.0,12496.0,12496.0,971.0,175.0,5,0,1.1666666666666667,2.8,0.07770486555697824,0,1,6.0,8.0,2.0,0.2857142857142857,1.7142857142857142,7661.39,80733.0,3,3,64,0,0,0,0,0
698937,0.0,5.0,26.0,46382.0,46382.0,797.0,143.0,9,0,2.1666666666666665,2.888888888888889,0.017183390108231642,0,1,10.0,16.0,6.0,0.5454545454545454,1.3846153846153846,7662.43,73455.0,2,3,6,1,1,0,0,0
557739,1.0,1.0,18.0,28757.0,28757.0,374.0,67.0,7,0,1.5,2.5714285714285716,0.01300552908856974,0,1,12.0,6.0,-6.0,-0.46153846153846156,1.5555555555555556,7664.22,75946.0,3,3,68,0,0,0,0,0
407768,0.0,3.0,17.0,17900.0,17900.0,1356.0,243.0,6,0,1.4166666666666667,2.8333333333333335,0.07575418994413408,0,1,10.0,7.0,-3.0,-0.2727272727272727,1.411764705882353,7668.81,99562.0,3,3,77,0,0,0,0,0
132914,1.0,12.0,14.0,15832.0,15832.0,0.0,0.0,5,0,1.1666666666666667,2.8,0.0,0,0,4.0,10.0,6.0,1.2,2.0,7671.85,77701.0,3,3,68,0,0,0,0,0
942819,0.0,9.0,19.0,30209.0,30209.0,656.0,118.0,7,0,1.5833333333333333,2.7142857142857144,0.021715382832930584,0,1,9.0,10.0,1.0,0.1,1.6842105263157894,7679.68,80786.0,5,3,56,0,0,0,0,0
240141,0.0,1.0,9.0,10003.0,10003.0,431.0,78.0,5,0,0.75,1.8,0.04308707387783665,0,1,0.0,9.0,9.0,9.0,2.2222222222222223,7680.75,80784.0,3,3,8,0,0,1,0,1
173938,1.0,6.0,23.0,26239.0,26239.0,441.0,79.0,7,0,1.9166666666666667,3.2857142857142856,0.016807042951331987,0,1,10.0,13.0,3.0,0.2727272727272727,1.565217391304348,7681.55,97796.0,3,3,33,0,0,0,0,0
263302,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7688.02,73382.0,3,3,7,0,0,0,0,0
594044,1.0,12.0,5.0,4292.0,4292.0,0.0,0.0,2,0,0.4166666666666667,2.5,0.0,0,0,0.0,5.0,5.0,5.0,4.0,7689.7,63135.0,3,3,7,0,0,1,0,1
896951,0.0,12.0,6.0,7169.0,7169.0,0.0,0.0,3,0,0.5,2.0,0.0,0,0,0.0,6.0,6.0,6.0,2.6666666666666665,7689.7,63135.0,3,3,17,0,0,0,0,0
302056,0.0,0.0,15.0,21400.0,21400.0,1044.0,188.0,5,0,1.25,3.0,0.048785046728971965,0,1,7.0,8.0,1.0,0.125,1.8666666666666667,7690.16,72770.0,3,3,35,0,0,0,0,0
982542,4.0,8.0,13.0,17338.0,17338.0,466.0,84.0,5,0,1.0833333333333333,2.6,0.026877379167147306,0,1,7.0,6.0,-1.0,-0.125,2.1538461538461537,7693.12,71908.0,3,3,50,0,0,1,1,1
223380,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7700.62,73455.0,2,3,1,1,1,0,0,0
583513,1.0,9.0,23.0,34679.0,34679.0,607.0,109.0,7,0,1.9166666666666667,3.2857142857142856,0.017503388217653335,0,1,13.0,10.0,-3.0,-0.21428571428571427,1.391304347826087,7703.4,58809.0,3,3,75,0,0,0,0,0
958005,0.0,11.0,22.0,23073.0,23073.0,491.0,88.0,9,0,1.8333333333333333,2.4444444444444446,0.021280284315000217,0,1,13.0,9.0,-4.0,-0.2857142857142857,1.6363636363636365,7704.25,67827.0,3,3,73,0,0,0,0,0
858417,0.0,1.0,29.0,33244.0,33244.0,1141.0,205.0,8,0,2.4166666666666665,3.625,0.034321982914210084,0,1,14.0,15.0,1.0,0.06666666666666667,1.5172413793103448,7706.03,73455.0,2,3,22,1,1,0,0,0
282759,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7706.04,67044.0,3,3,2,0,0,0,0,0
189914,0.0,12.0,19.0,34044.0,34044.0,0.0,0.0,8,0,1.5833333333333333,2.375,0.0,0,0,5.0,14.0,9.0,1.5,1.894736842105263,7706.96,73455.0,2,3,79,1,1,0,0,0
384928,3.0,12.0,11.0,17479.0,17479.0,0.0,0.0,4,0,0.9166666666666666,2.75,0.0,0,0,7.0,4.0,-3.0,-0.375,1.8181818181818181,7710.91,88721.0,3,3,43,0,0,0,0,0
127882,0.0,0.0,14.0,28912.0,28912.0,993.0,179.0,6,0,1.1666666666666667,2.3333333333333335,0.034345600442722744,0,1,2.0,12.0,10.0,3.3333333333333335,2.857142857142857,7716.44,73455.0,2,3,25,1,1,0,0,0
934134,0.0,11.0,24.0,26280.0,26280.0,471.0,85.0,8,0,2.0,3.0,0.017922374429223745,0,1,14.0,10.0,-4.0,-0.26666666666666666,1.5,7724.68,53168.0,3,3,75,0,0,0,0,0
223638,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7724.84,55360.0,3,3,0,0,0,1,1,0
224607,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7724.84,55360.0,3,3,1,0,0,0,0,0
611873,0.0,11.0,19.0,28504.0,28504.0,566.0,102.0,8,0,1.5833333333333333,2.375,0.01985686219477968,0,1,6.0,13.0,7.0,1.0,1.894736842105263,7735.47,73455.0,2,3,38,1,1,0,0,0
316307,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7736.65,82383.0,3,3,11,0,0,0,0,0
923108,0.0,1.0,4.0,2838.0,2838.0,821.0,148.0,2,0,0.3333333333333333,2.0,0.2892882311486963,0,1,0.0,4.0,4.0,4.0,4.0,7748.81,90101.0,3,3,15,0,0,0,0,0
472009,0.0,0.0,9.0,14424.0,14424.0,1385.0,249.0,3,0,0.75,3.0,0.09602052135330005,0,1,0.0,9.0,9.0,9.0,3.111111111111111,7750.12,48494.0,3,3,17,0,0,0,0,0
162658,2.0,6.0,17.0,25847.0,25847.0,553.0,100.0,6,0,1.4166666666666667,2.8333333333333335,0.021395132897434905,0,1,4.0,13.0,9.0,1.8,2.3529411764705883,7751.86,73455.0,2,3,52,1,1,0,0,0
861079,0.0,12.0,5.0,6919.0,6919.0,0.0,0.0,2,0,0.4166666666666667,2.5,0.0,0,0,0.0,5.0,5.0,5.0,4.0,7752.93,62110.0,3,3,15,0,0,0,0,0
809681,1.0,11.0,21.0,30261.0,30261.0,546.0,98.0,8,0,1.75,2.625,0.018043025676613464,0,1,12.0,9.0,-3.0,-0.23076923076923078,1.1428571428571428,7757.13,73455.0,2,3,0,1,1,0,0,0
614634,0.0,4.0,23.0,37979.0,37979.0,1969.0,354.0,6,0,1.9166666666666667,3.8333333333333335,0.051844440348613706,0,1,9.0,14.0,5.0,0.5,1.2173913043478262,7757.92,68261.0,3,3,22,0,0,0,0,0
649680,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7761.27,63472.0,3,3,12,0,0,0,0,0
440928,2.0,4.0,10.0,9512.0,9512.0,735.0,132.0,4,0,0.8333333333333334,2.5,0.07727081581160639,0,1,2.0,8.0,6.0,2.0,2.4,7769.84,86323.0,3,3,76,0,0,0,0,0
835484,0.0,12.0,11.0,16094.0,16094.0,0.0,0.0,6,0,0.9166666666666666,1.8333333333333333,0.0,0,0,2.0,9.0,7.0,2.3333333333333335,2.909090909090909,7771.16,64194.0,1,3,63,0,0,0,0,0
767507,0.0,6.0,17.0,26931.0,26931.0,565.0,102.0,5,0,1.4166666666666667,3.4,0.02097954030670974,0,1,5.0,12.0,7.0,1.1666666666666667,1.6470588235294117,7772.47,74601.0,3,3,23,0,0,0,0,0
104586,1.0,12.0,25.0,37553.0,37553.0,0.0,0.0,6,0,2.0833333333333335,4.166666666666667,0.0,0,0,8.0,17.0,9.0,1.0,2.24,7772.58,86609.0,3,3,24,0,0,0,0,0
387880,0.0,9.0,23.0,36503.0,36503.0,402.0,72.0,10,0,1.9166666666666667,2.3,0.011012793469029943,0,1,12.0,11.0,-1.0,-0.07692307692307693,1.565217391304348,7777.2,65700.0,3,3,46,0,0,0,0,0
484243,1.0,1.0,25.0,41384.0,41384.0,342.0,62.0,9,0,2.0833333333333335,2.7777777777777777,0.008264063406147304,0,1,7.0,18.0,11.0,1.375,2.24,7778.01,249151.0,5,3,72,0,0,0,0,0
873436,0.0,11.0,27.0,37888.0,37888.0,327.0,59.0,8,0,2.25,3.375,0.008630701013513514,0,1,10.0,17.0,7.0,0.6363636363636364,1.3333333333333333,7778.01,249151.0,5,3,64,0,0,0,0,0
633299,7.0,12.0,7.0,11233.0,11233.0,0.0,0.0,3,0,0.5833333333333334,2.3333333333333335,0.0,0,0,7.0,0.0,-7.0,-0.875,2.2857142857142856,7778.53,78582.0,3,3,28,0,0,0,0,0
817527,2.0,12.0,18.0,28697.0,28697.0,0.0,0.0,5,0,1.5,3.6,0.0,0,0,4.0,14.0,10.0,2.0,2.2222222222222223,7782.13,83172.0,3,3,45,0,0,0,0,0
345090,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7783.78,67535.0,3,3,1,0,0,0,0,0
579726,0.0,12.0,15.0,22113.0,22113.0,0.0,0.0,7,0,1.25,2.142857142857143,0.0,0,0,6.0,9.0,3.0,0.42857142857142855,1.3333333333333333,7787.43,70127.0,1,3,35,0,0,0,0,0
388985,1.0,2.0,22.0,30564.0,30564.0,863.0,156.0,8,0,1.8333333333333333,2.75,0.028235833006151026,0,1,7.0,15.0,8.0,1.0,1.8181818181818181,7796.0,55446.0,3,3,31,0,0,0,0,0
399397,0.0,0.0,22.0,35454.0,35454.0,576.0,104.0,6,0,1.8333333333333333,3.6666666666666665,0.016246403790827552,0,1,15.0,7.0,-8.0,-0.5,1.4545454545454546,7799.44,73455.0,2,3,71,1,1,0,0,0
456294,2.0,8.0,31.0,45106.0,45106.0,784.0,141.0,10,0,2.5833333333333335,3.1,0.017381279652374407,0,1,20.0,11.0,-9.0,-0.42857142857142855,1.6774193548387097,7804.6,73455.0,2,3,27,1,1,0,0,0
131680,0.0,12.0,15.0,23035.0,23035.0,0.0,0.0,6,0,1.25,2.5,0.0,0,0,5.0,10.0,5.0,0.8333333333333334,1.3333333333333333,7805.31,105487.0,4,3,38,0,0,0,0,0
433678,0.0,3.0,19.0,28057.0,28057.0,922.0,166.0,8,0,1.5833333333333333,2.375,0.03286167444844424,0,1,13.0,6.0,-7.0,-0.5,1.4736842105263157,7805.31,105487.0,4,3,69,0,0,0,0,0
933656,0.0,1.0,21.0,30403.0,30403.0,1521.0,274.0,8,0,1.75,2.625,0.05002795776732559,0,1,7.0,14.0,7.0,0.875,1.5238095238095237,7805.31,105487.0,4,3,68,0,0,0,0,0
979262,0.0,12.0,24.0,33243.0,33243.0,0.0,0.0,8,0,2.0,3.0,0.0,0,0,12.0,12.0,0.0,0.0,1.3333333333333333,7805.31,105487.0,4,3,37,0,0,0,0,0
544890,1.0,8.0,15.0,31386.0,31386.0,391.0,70.0,5,0,1.25,3.0,0.012457783725227808,0,1,5.0,10.0,5.0,0.8333333333333334,1.8666666666666667,7806.14,49253.0,3,3,23,0,0,0,0,0
298795,0.0,1.0,17.0,28922.0,28922.0,1101.0,198.0,7,0,1.4166666666666667,2.4285714285714284,0.038067906783763227,0,1,6.0,11.0,5.0,0.7142857142857143,1.411764705882353,7809.86,73455.0,2,3,59,1,1,0,0,0
135312,0.0,7.0,17.0,30821.0,30821.0,627.0,113.0,8,0,1.4166666666666667,2.125,0.02034327244411278,0,1,5.0,12.0,7.0,1.1666666666666667,2.1176470588235294,7812.89,84851.0,3,3,41,0,0,0,0,0
551313,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7814.6,69937.0,3,3,6,0,0,0,0,0
476571,0.0,6.0,12.0,14066.0,14066.0,1317.0,237.0,7,0,1.0,1.7142857142857142,0.09363002985923503,0,1,9.0,3.0,-6.0,-0.6,2.3333333333333335,7821.95,73455.0,2,3,49,1,1,0,0,0
568442,0.0,7.0,24.0,41072.0,41072.0,643.0,116.0,9,0,2.0,2.6666666666666665,0.015655434359174134,0,1,10.0,14.0,4.0,0.36363636363636365,1.5,7821.95,73455.0,2,3,62,1,1,0,0,0
417838,0.0,12.0,17.0,26577.0,26577.0,0.0,0.0,7,0,1.4166666666666667,2.4285714285714284,0.0,0,0,6.0,11.0,5.0,0.7142857142857143,1.6470588235294117,7840.17,74651.0,3,3,61,0,0,0,0,0
941092,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7840.17,74651.0,3,3,8,0,0,1,0,1
952955,0.0,12.0,22.0,21988.0,21988.0,0.0,0.0,9,0,1.8333333333333333,2.4444444444444446,0.0,0,0,8.0,14.0,6.0,0.6666666666666666,1.2727272727272727,7840.17,74651.0,3,3,42,0,0,0,0,0
994609,2.0,5.0,18.0,31145.0,31145.0,1119.0,201.0,8,0,1.5,2.25,0.035928720500882964,0,1,11.0,7.0,-4.0,-0.3333333333333333,1.3333333333333333,7850.13,81070.0,3,3,55,0,0,0,0,0
433017,0.0,1.0,7.0,8943.0,8943.0,795.0,143.0,3,0,0.5833333333333334,2.3333333333333335,0.08889634350888963,0,1,0.0,7.0,7.0,7.0,4.0,7853.96,63066.0,3,3,15,0,0,0,0,0
842054,0.0,12.0,18.0,31209.0,31209.0,0.0,0.0,7,0,1.5,2.5714285714285716,0.0,0,0,7.0,11.0,4.0,0.5,1.5555555555555556,7854.77,58549.0,3,3,21,0,0,0,0,0
149884,0.0,12.0,19.0,23390.0,23390.0,0.0,0.0,6,0,1.5833333333333333,3.1666666666666665,0.0,0,0,0.0,19.0,19.0,19.0,2.3157894736842106,7855.32,59149.0,3,3,18,0,0,0,0,0
957214,0.0,7.0,17.0,21239.0,21239.0,439.0,79.0,8,0,1.4166666666666667,2.125,0.020669523047224445,0,1,6.0,11.0,5.0,0.7142857142857143,1.6470588235294117,7860.09,195398.0,5,3,42,0,0,0,0,0
909262,0.0,12.0,27.0,39585.0,39585.0,0.0,0.0,10,0,2.25,2.7,0.0,0,0,10.0,17.0,7.0,0.6363636363636364,1.3333333333333333,7863.03,73455.0,2,3,30,1,1,1,0,1
295795,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7880.34,213168.0,5,3,2,0,0,1,1,0
556879,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,7882.99,48909.0,3,3,5,0,0,0,0,0
616920,1.0,8.0,20.0,23767.0,23767.0,577.0,104.0,7,0,1.6666666666666667,2.857142857142857,0.02427735936382379,0,1,8.0,12.0,4.0,0.4444444444444444,1.2,7882.99,48909.0,3,3,52,0,0,0,0,0
725086,0.0,5.0,18.0,32389.0,32389.0,623.0,112.0,4,0,1.5,4.5,0.019234925437648584,0,1,5.0,13.0,8.0,1.3333333333333333,1.5555555555555556,7887.96,87951.0,3,3,19,0,0,0,0,0
391939,1.0,2.0,21.0,29221.0,29221.0,491.0,88.0,8,0,1.75,2.625,0.016802984155230828,0,1,7.0,14.0,7.0,0.875,2.0952380952380953,7890.6,73455.0,2,3,38,1,1,0,0,0
787001,2.0,12.0,25.0,38086.0,38086.0,0.0,0.0,8,0,2.0833333333333335,3.125,0.0,0,0,11.0,14.0,3.0,0.25,1.92,7890.6,73455.0,2,3,35,1,1,0,0,0
426720,2.0,2.0,20.0,31421.0,31421.0,336.0,60.0,6,0,1.6666666666666667,3.3333333333333335,0.01069348524871901,0,1,9.0,11.0,2.0,0.2,1.6,7891.58,52704.0,3,3,28,0,0,0,0,0
